CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50044945,YURA'S BLUE PLATE,MANHATTAN,2248,1ST AVE,10029.0,8036061075,American,2017-05-24,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21.0,C,2018-04-10,2018-11-12,Cycle Inspection / Initial Inspection
50045177,ANNIE MOORES PUB & RESTAURANT,MANHATTAN,22,E 41ST ST,10017.0,2129867826,American,2016-03-23,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2016-03-23,2018-11-12,Pre-permit (Operational) / Initial Inspection
50045493,GRAND TIER RESTAURANT @ METROPOLITAN OPERA,MANHATTAN,000,LINCOLN CENTER PLAZA,10023.0,2127993401,American,2016-05-24,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,13.0,A,2017-02-01,2018-11-12,Smoke-Free Air Act / Initial Inspection
50046086,THE PIERPONT LEADERSHIP CENTER,MANHATTAN,383,MADISON AVE,10179.0,2122722152,American,2018-08-02,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2018-08-02,2018-11-12,Cycle Inspection / Initial Inspection
50046087,REVLON BAR - BELMONT ROOM @ METROPOLITAN OPERA,MANHATTAN,NKA,LINCOLN CENTER PLAZA,10023.0,2127993400,American,2017-02-01,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,2.0,A,2017-02-01,2018-11-12,Pre-permit (Operational) / Re-inspection
50046624,BLOOMBERG CAFE,MANHATTAN,120,PARK AVE,10017.0,2126173917,American,2018-02-12,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8.0,A,2018-02-12,2018-11-12,Cycle Inspection / Initial Inspection
50047560,THE HUB,MANHATTAN,2,PENN PLZ,10121.0,2126315688,American,2016-07-25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,2016-07-25,2018-11-12,Pre-permit (Operational) / Initial Inspection
50047583,Thread Lobby Bar,MANHATTAN,218,W 35TH ST,10001.0,6468502850,American,2017-07-18,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2017-07-18,2018-11-12,Cycle Inspection / Initial Inspection
50047724,THE BLOND/THE LIBRARY,MANHATTAN,138,LAFAYETTE ST,10013.0,2126341211,American,2016-10-07,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,12.0,A,2016-10-07,2018-11-12,Pre-permit (Operational) / Initial Inspection
50049009,COACH,MANHATTAN,10,HUDSON YARDS,10001.0,2129467800,American,2018-01-26,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7.0,A,2018-01-26,2018-11-12,Cycle Inspection / Re-inspection
50051486,STATE GRILL AND BAR,MANHATTAN,350,5TH AVE,10118.0,2122169693,American,2016-09-29,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,2016-09-29,2018-11-12,Pre-permit (Operational) / Initial Inspection
50052875,SCHNIPPERS,MANHATTAN,120,CHURCH ST,10007.0,2127321700,American,2016-09-27,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12.0,A,2016-09-27,2018-11-12,Pre-permit (Operational) / Initial Inspection
50053268,RUBIN MUSEUM-GABRIEL VEGA,MANHATTAN,150,W 17TH ST,10011.0,2126205000,American,2016-10-12,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2016-10-12,2018-11-12,Pre-permit (Operational) / Initial Inspection
50054234,HOMEWOOD SUITES BY HILTON NEW YORK MIDTOWN MANHATTAN TIMES SQUARE,MANHATTAN,312,W 37TH ST,10018.0,6467878831,American,2017-01-13,Violations were cited in the following area(s).,05C,Food contact surface improperly constructed or located. Unacceptable material used.,Critical,52.0,A,2018-10-18,2018-11-12,Pre-permit (Operational) / Initial Inspection
50055248,BELLE,MANHATTAN,2363,A C POWELL BLVD,10030.0,5856872821,American,2018-05-24,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,9.0,A,2018-05-24,2018-11-12,Cycle Inspection / Initial Inspection
50055419,KIRKLAND & ELLIS CONFERENCE ROOMS,MANHATTAN,601,LEXINGTON AVE,10022.0,6462941527,American,2018-03-13,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,12.0,A,2018-03-13,2018-11-12,Cycle Inspection / Initial Inspection
50055640,ZEF CAFE,MANHATTAN,70-74,BOWERY,10013.0,2129414754,American,2016-12-23,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2016-12-23,2018-11-12,Pre-permit (Operational) / Re-inspection
50056649,FIELDS GOOD CHICKEN,MANHATTAN,148,MADISON AVE,10016.0,2126750462,American,2018-03-28,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12.0,A,2018-03-28,2018-11-12,Cycle Inspection / Initial Inspection
50056653,MUSCLE MAKER GRILL,MANHATTAN,70,7TH AVE,10011.0,2128071000,American,2016-12-06,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,15.0,A,2018-07-02,2018-11-12,Pre-permit (Operational) / Initial Inspection
50056916,SHORTY'S,MANHATTAN,66,MADISON AVE,10016.0,2127253900,American,2016-12-22,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2016-12-22,2018-11-12,Pre-permit (Operational) / Initial Inspection
50056930,TUBBY HOOK TAVERN,MANHATTAN,4946,BROADWAY,10034.0,2125797071,American,2017-12-21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2017-12-21,2018-11-12,Cycle Inspection / Initial Inspection
50057093,WESTVILLE WALL STREET,MANHATTAN,110,WALL ST,10005.0,6463428885,American,2017-05-23,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12.0,A,2017-05-23,2018-11-12,Pre-permit (Operational) / Initial Inspection
50058045,POST,MANHATTAN,42,AVENUE B,10009.0,6465410922,American,2018-02-16,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,9.0,A,2018-02-16,2018-11-12,Cycle Inspection / Initial Inspection
50059371,MOTEL MORRIS,MANHATTAN,132,7TH AVE,10011.0,5164579749,American,2018-03-23,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2018-03-23,2018-11-12,Pre-permit (Operational) / Initial Inspection
50059510,PARS NEW YORK,MANHATTAN,249,W 26TH ST,10001.0,5169933165,American,2018-10-25,Violations were cited in the following area(s).,22A,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying conditions.",Not Critical,59.0,C,2017-04-07,2018-11-12,Administrative Miscellaneous / Initial Inspection
50059916,CHUMLEY'S,MANHATTAN,86,BEDFORD ST,10014.0,2126752081,American,2018-03-20,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,31.0,A,2018-11-01,2018-11-12,Pre-permit (Operational) / Initial Inspection
50060381,LATIN SOCIAL COCINA-BAR,MANHATTAN,75,MAIDEN LN,10038.0,6464100080,American,2017-12-06,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,29.0,A,2018-08-20,2018-11-12,Cycle Inspection / Initial Inspection
50061031,WHITE & CASE COFFEE BAR & PANTRY,MANHATTAN,1221,AVENUE OF THE AMERICAS,10036.0,6468852175,American,2017-09-01,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,11.0,A,2017-09-01,2018-11-12,Administrative Miscellaneous / Initial Inspection
50062385,STARBUCKS COFFEE,MANHATTAN,475,PARK AVE S,10016.0,3475144698,American,2018-09-20,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2018-09-20,2018-11-12,Cycle Inspection / Initial Inspection
50062581,375 THRICE COOKED FRIES,MANHATTAN,124,LUDLOW ST,10002.0,6466827578,American,2018-02-27,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,12.0,A,2018-02-27,2018-11-12,Cycle Inspection / Initial Inspection
50064590,SAPOARA,MANHATTAN,2262,1ST AVE,10035.0,2122560199,American,2018-02-15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,C,2017-08-28,2018-11-12,Pre-permit (Operational) / Compliance Inspection
50065904,BARROW STREET ALE HOUSE,MANHATTAN,15,BARROW ST,10014.0,2126910282,American,2018-05-21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,27.0,B,2018-05-21,2018-11-12,Cycle Inspection / Re-inspection
50066840,GREEN LADY,MANHATTAN,50,BOWERY,10013.0,6466308056,American,2018-03-25,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,62.0,Not Yet Graded,,2018-11-12,Pre-permit (Operational) / Initial Inspection
50066928,JIA NYC,MANHATTAN,23,ESSEX ST,10002.0,6467145348,American,2017-07-17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8.0,A,2018-02-20,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50067001,PRET A MANGER,MANHATTAN,222,BROADWAY,10038.0,6467073894,American,2017-09-22,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,8.0,A,2017-09-22,2018-11-12,Pre-permit (Operational) / Initial Inspection
50067589,LOCAL LEAF,MANHATTAN,440,3RD AVE,10016.0,9172615782,American,2017-10-24,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9.0,A,2017-10-24,2018-11-12,Pre-permit (Operational) / Re-inspection
50069786,BAR 263,MANHATTAN,203,E 26TH ST,10010.0,2127790300,American,2018-06-14,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10.0,A,2018-06-14,2018-11-12,Cycle Inspection / Initial Inspection
50070180,SAM'S DELI,MANHATTAN,30,MULBERRY ST,10013.0,2129646418,American,2017-11-24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,2017-11-24,2018-11-12,Pre-permit (Operational) / Initial Inspection
50071839,FRIEDMANS,MANHATTAN,228,W 47TH ST,10036.0,6468761232,American,2018-02-26,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12.0,A,2018-02-26,2018-11-12,Pre-permit (Operational) / Initial Inspection
50072021,DUNKIN DONUTS,MANHATTAN,1482,1ST AVE,10075.0,3477347461,American,2018-03-05,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,19.0,A,2018-03-05,2018-11-12,Administrative Miscellaneous / Re-inspection
50072034,OPRY CITY STAGE,MANHATTAN,1604,BROADWAY,10019.0,2123885565,American,2018-03-06,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4.0,A,2018-03-06,2018-11-12,Pre-permit (Operational) / Initial Inspection
50072100,NAP CAFE,MANHATTAN,480,7TH AVE,10018.0,6468842433,American,2018-03-13,Violations were cited in the following area(s).,03A,Food from unapproved or unknown source or home canned. Reduced oxygen packaged (ROP) fish not frozen before processing; or ROP foods prepared on premises transported to another site.,Critical,24.0,A,2018-04-27,2018-11-12,Pre-permit (Operational) / Initial Inspection
50073183,EAT CLUB,MANHATTAN,109,W 27TH ST,10001.0,5102897543,American,2018-03-07,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2018-06-29,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50073766,JOE JR RESTAURANT,MANHATTAN,167,3RD AVE,10003.0,2124735150,American,2018-04-13,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11.0,A,2018-04-13,2018-11-12,Pre-permit (Operational) / Re-inspection
50074158,BARCLAYS - 745 CDR,MANHATTAN,745,7TH AVE,10019.0,2124123940,American,2018-11-07,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2018-11-07,2018-11-12,Pre-permit (Operational) / Initial Inspection
50074365,YURA,MANHATTAN,1350,MADISON AVE,10128.0,2128609872,American,2018-04-06,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,15.0,A,2018-05-17,2018-11-12,Pre-permit (Operational) / Initial Inspection
50074524,CAFE 77,MANHATTAN,77,W 66TH ST,10023.0,8563667052,American,2018-04-25,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,25.0,A,2018-07-16,2018-11-12,Pre-permit (Operational) / Initial Inspection
50075160,YORK AVENUE KITCHEN,MANHATTAN,1453,YORK AVE,10075.0,3478556965,American,2018-04-19,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2018-04-19,2018-11-12,Pre-permit (Operational) / Initial Inspection
50075332,SONY HALL,MANHATTAN,235,W 46TH ST,10036.0,2129975123,American,2018-07-17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,2018-07-17,2018-11-12,Pre-permit (Operational) / Re-inspection
50075346,FRESH KITCHEN,MANHATTAN,270,MADISON AVE,10016.0,2124813500,American,2018-07-30,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13.0,A,2018-07-30,2018-11-12,Cycle Inspection / Re-inspection
50075419,HASWELL GREEN'S,MANHATTAN,240,W 52ND ST,10019.0,2122452801,American,2018-10-24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10.0,A,2018-10-24,2018-11-12,Pre-permit (Operational) / Initial Inspection
50076092,CAFE DELICE,MANHATTAN,22,E 49TH ST,10017.0,2123551330,American,2018-06-22,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13.0,P,2018-04-06,2018-11-12,Pre-permit (Operational) / Re-inspection
50076151,CLUBHOUSE by ZO.,MANHATTAN,1,ROCKEFELLER PLZ,10020.0,2127576101,American,2018-08-21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,6.0,A,2018-08-21,2018-11-12,Pre-permit (Operational) / Initial Inspection
50076878,ANTIQUE CAFE,MANHATTAN,150,E 58TH ST,10155.0,3039096454,American,2018-05-16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2018-05-16,2018-11-12,Pre-permit (Operational) / Initial Inspection
50077172,FRANK & TERESSA'S ANCHOR BAR THE ORIGINAL BUFFALO WING,MANHATTAN,327,W 57TH ST,10019.0,2129561606,American,2018-08-13,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12.0,A,2018-08-13,2018-11-12,Cycle Inspection / Initial Inspection
50077338,HOTEL RIU PLAZA NEW YORK TIMES SQUARE,MANHATTAN,305,W 46TH ST,10036.0,6468641100,American,2018-09-21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11.0,A,2018-09-21,2018-11-12,Pre-permit (Operational) / Initial Inspection
50078508,GITANO,MANHATTAN,76,VARICK ST,10013.0,9175382328,American,2018-07-10,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,92.0,Z,2018-08-11,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50079449,BARBACON,MANHATTAN,127,4TH AVE,10003.0,2124770104,American,2018-10-05,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2018-10-05,2018-11-12,Pre-permit (Operational) / Initial Inspection
50079544,EISENBERG'S SANDWICH SHOP,MANHATTAN,174,5TH AVE,10010.0,2126755096,American,2018-07-31,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,12.0,A,2018-07-31,2018-11-12,Pre-permit (Operational) / Initial Inspection
50079704,DIG INN,MANHATTAN,412,GREENWICH ST,10013.0,2127764932,American,2018-09-05,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,8.0,A,2018-09-05,2018-11-12,Pre-permit (Operational) / Initial Inspection
50079736,WING CLUB,MANHATTAN,353,W 14TH ST,10014.0,9179150674,American,2018-08-15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,7.0,A,2018-09-19,2018-11-12,Pre-permit (Operational) / Initial Inspection
50080782,CANTEEN M & COFFEE M,MANHATTAN,189,BOWERY,10002.0,3477351606,American,2018-10-09,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10.0,A,2018-10-09,2018-11-12,Pre-permit (Operational) / Initial Inspection
50083109,THERE,MANHATTAN,154,ORCHARD ST,10002.0,9173882814,American,1900-01-01,,,,Not Applicable,,,,2018-11-12,
